OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,Region
9211,263,910,2024-04-25,4,971.03,EU
9212,2599,627,2024-05-01,3,1830.87,US
9213,2551,482,2023-09-30,2,307.53,LATAM
9214,4795,965,2024-05-15,1,956.88,US
9215,2893,578,2025-08-04,3,761.06,LATAM
9216,3853,562,2023-08-06,5,1474.06,APAC
9217,2445,178,2023-12-22,5,786.13,LATAM
9218,1190,75,2024-10-26,5,226.72,EU
9219,1240,218,2024-01-18,4,446.04,EU
9220,1419,776,2025-09-06,1,1781.82,EU
9221,1499,807,2022-12-13,1,1822.18,US
9222,4277,780,2023-06-25,5,389.08,LATAM
9223,2902,185,2025-03-24,2,1793.59,US
9224,1631,304,2022-10-19,3,1423.39,LATAM
9225,1802,622,2024-10-18,4,173.96,APAC
9226,3412,934,2024-09-15,1,1924.06,US
9227,3392,855,2024-05-31,5,429.48,APAC
9228,42,724,2024-11-21,4,1223.5,EU
9229,3863,164,2022-10-22,3,1663.59,EU
9230,690,848,2024-11-16,4,228.5,APAC
9231,1420,592,2022-11-05,2,463.96,US
9232,139,956,2025-04-23,4,1946.03,APAC
9233,86,205,2023-09-14,2,414.52,LATAM
9234,3703,630,2024-10-20,3,334.61,LATAM
9235,191,560,2025-02-15,1,758.93,US
9236,3918,121,2025-07-30,5,137.41,EU
9237,3207,578,2024-12-18,4,761.06,APAC
9238,380,957,2024-08-07,4,319.47,LATAM
9239,473,751,2025-05-03,3,1395.18,LATAM
9240,3850,320,2023-04-05,4,1418.25,US
9241,3304,531,2025-07-25,4,585.43,EU
9242,3151,128,2025-08-12,3,1472.38,APAC
9243,4283,164,2023-11-24,5,1663.59,EU
9244,3921,867,2024-09-24,4,881.15,EU
9245,437,725,2025-09-10,1,892.31,US
9246,3826,850,2024-11-11,2,1955.85,US
9247,1189,495,2023-04-17,3,1040.22,US
9248,3149,837,2025-06-07,1,1744.99,US
9249,2760,38,2023-03-05,1,1015.82,EU
9250,4740,140,2024-12-05,2,42.37,US
9251,3165,286,2024-03-14,5,1263.76,US
9252,2534,562,2024-08-15,1,1474.06,EU
9253,987,282,2023-08-19,2,1512.25,EU
9254,3631,87,2023-04-16,5,417.46,EU
9255,2572,420,2024-08-07,1,1299.0,US
9256,3087,550,2023-03-04,3,1202.45,EU
9257,3894,744,2022-12-28,3,940.2,US
9258,620,231,2023-06-13,2,1786.99,LATAM
9259,3954,530,2024-02-26,2,92.87,EU
9260,4575,120,2024-05-06,4,1025.03,EU
9261,3497,610,2022-11-05,5,664.93,APAC
9262,2742,577,2024-06-18,4,1202.83,LATAM
9263,4206,323,2023-11-07,5,1489.01,APAC
9264,3324,24,2023-12-22,2,1607.37,US
9265,1230,40,2025-08-21,1,1179.66,US
9266,1848,418,2023-09-26,4,1607.64,APAC
9267,1658,21,2023-03-23,4,1794.65,EU
9268,4653,514,2024-05-14,1,59.86,APAC
9269,749,816,2024-08-12,2,1812.29,APAC
9270,3968,721,2022-11-15,5,1034.73,APAC
9271,3309,179,2023-06-19,2,1323.03,US
9272,1640,864,2022-10-18,2,1295.27,US
9273,4411,611,2022-10-15,3,1140.68,EU
9274,2411,183,2025-03-16,2,1214.13,APAC
9275,3858,490,2024-04-16,5,1179.03,EU
9276,639,155,2024-01-24,4,222.99,US
9277,407,75,2024-05-26,1,226.72,US
9278,2889,650,2024-04-27,3,1907.22,APAC
9279,1428,530,2025-07-02,2,92.87,US
9280,1730,357,2022-10-15,3,1556.48,APAC
9281,1368,802,2024-02-16,1,229.86,LATAM
9282,1738,378,2024-11-22,4,868.43,APAC
9283,1989,298,2022-12-08,2,1205.84,US
9284,1425,269,2025-09-30,4,788.92,APAC
9285,1550,908,2024-03-09,5,574.76,APAC
9286,474,53,2023-11-18,4,241.84,APAC
9287,2360,466,2023-07-17,5,1134.09,US
9288,2668,945,2023-02-08,1,1903.0,EU
9289,4195,805,2023-11-07,5,1204.44,LATAM
9290,135,434,2023-03-12,4,147.26,EU
9291,2812,926,2023-12-08,3,1366.22,US
9292,2117,136,2025-09-07,2,1332.0,LATAM
9293,3144,558,2024-08-28,4,1148.63,APAC
9294,324,165,2024-10-07,4,290.62,APAC
9295,2002,627,2024-10-26,2,1830.87,LATAM
9296,3276,561,2024-11-09,3,1588.21,US
9297,481,63,2023-04-06,4,1181.3,US
9298,2304,483,2022-11-15,2,77.64,LATAM
9299,908,891,2024-04-09,5,261.34,LATAM
9300,400,10,2024-06-02,3,200.11,APAC
9301,117,694,2022-11-19,3,1200.18,EU
9302,766,818,2023-03-12,5,1415.23,US
9303,561,168,2024-09-19,5,760.41,LATAM
9304,2803,584,2023-11-01,3,214.49,LATAM
9305,3838,853,2025-03-21,4,794.1,LATAM
9306,379,828,2023-09-08,4,1160.96,EU
9307,2125,606,2024-11-26,5,79.39,LATAM
9308,2695,333,2023-02-25,3,1527.75,APAC
9309,3463,848,2023-12-16,1,228.5,EU
9310,208,486,2023-12-19,2,217.01,LATAM
9311,4745,760,2023-04-10,2,1609.21,EU
9312,2083,256,2023-04-03,2,1534.59,LATAM
9313,4903,553,2023-02-18,5,743.79,EU
9314,1778,296,2025-04-26,1,694.84,US
9315,3551,188,2023-03-29,2,885.17,US
9316,4580,344,2025-03-04,2,1094.74,APAC
9317,3019,158,2023-02-23,3,1134.42,US
9318,4235,971,2022-11-24,5,1944.34,US
9319,3104,395,2025-08-18,5,545.21,APAC
9320,1823,865,2025-05-31,5,241.76,APAC
9321,3042,271,2024-03-23,3,902.29,US
9322,4170,34,2023-01-20,3,1718.81,US
9323,3568,940,2023-03-15,5,982.99,LATAM
9324,4398,886,2022-10-30,2,1521.32,EU
9325,2508,539,2023-10-05,1,1527.45,APAC
9326,272,420,2025-09-03,3,1299.0,EU
9327,337,806,2023-12-11,4,1883.6,EU
9328,1818,691,2025-06-01,2,145.48,US
9329,2143,238,2024-08-03,3,1796.17,LATAM
9330,750,483,2025-04-18,1,77.64,LATAM
9331,2092,620,2023-05-09,5,1949.83,LATAM
9332,280,896,2024-03-26,1,1015.88,EU
9333,2836,628,2025-02-20,2,1786.72,APAC
9334,4972,791,2024-09-28,5,541.07,APAC
9335,3323,166,2023-10-14,2,827.7,APAC
9336,4041,930,2023-01-23,1,1396.54,EU
9337,931,126,2023-02-16,2,1224.28,US
9338,3146,753,2024-11-27,2,632.76,EU
9339,1587,806,2024-06-26,2,1883.6,APAC
9340,2607,872,2023-09-09,1,324.94,APAC
9341,3883,627,2023-10-02,3,1830.87,LATAM
9342,4230,181,2025-02-26,3,1618.56,APAC
9343,1471,846,2024-09-30,3,1391.72,LATAM
9344,602,901,2023-10-12,2,580.68,US
9345,2848,947,2023-09-27,5,1456.93,APAC
9346,2999,722,2023-05-25,1,745.87,APAC
9347,487,507,2024-02-11,4,134.03,APAC
9348,428,294,2023-12-21,2,339.69,LATAM
9349,208,85,2025-03-16,3,218.89,EU
9350,4855,666,2023-10-05,2,58.64,EU
9351,2556,649,2024-10-10,3,754.17,US
9352,3101,452,2024-08-30,1,626.95,LATAM
9353,765,706,2025-05-19,3,1896.45,US
9354,2398,545,2023-08-16,1,411.04,EU
9355,4193,943,2025-04-30,4,1445.53,APAC
9356,1144,800,2024-05-12,2,1095.94,LATAM
9357,3500,250,2025-01-02,3,599.38,EU
9358,4621,11,2024-01-16,4,452.12,EU
9359,4452,200,2025-01-13,1,1002.06,EU
9360,1767,920,2022-12-25,5,1434.84,LATAM
9361,1214,125,2024-10-24,1,1319.08,APAC
9362,2600,511,2025-07-01,1,146.6,LATAM
9363,4413,280,2023-07-21,2,1736.41,LATAM
9364,3210,332,2024-09-28,5,735.69,US
9365,3430,256,2024-08-10,1,1534.59,US
9366,1113,167,2025-08-25,4,1147.67,APAC
9367,3559,599,2025-07-24,3,1207.27,US
9368,817,338,2024-08-28,5,1330.6,APAC
9369,2383,873,2023-06-29,3,344.41,APAC
9370,1557,893,2023-02-08,2,1974.9,EU
9371,2326,287,2024-06-20,3,1863.71,APAC
9372,3132,806,2023-07-10,2,1883.6,LATAM
9373,573,969,2025-04-11,4,1990.48,LATAM
9374,205,748,2025-09-13,5,634.95,US
9375,1109,356,2025-08-18,3,1282.84,LATAM
9376,2086,170,2025-02-17,5,791.66,APAC
9377,1960,471,2023-09-23,3,1761.37,EU
9378,1523,32,2025-04-09,4,1699.09,LATAM
9379,3822,878,2025-08-30,1,736.0,US
9380,2828,953,2022-11-06,1,1971.82,LATAM
9381,299,440,2024-10-26,4,1513.07,LATAM
9382,2907,405,2022-12-06,4,265.34,EU
9383,1543,751,2025-08-12,2,1395.18,US
9384,4798,489,2024-01-06,1,1369.34,APAC
9385,3501,883,2025-03-12,4,806.8,APAC
9386,3676,248,2025-08-10,4,1910.94,US
9387,4750,487,2023-11-30,3,1637.45,APAC
9388,3127,679,2025-03-14,5,625.44,EU
9389,3145,372,2025-04-08,5,821.21,APAC
9390,3261,691,2023-01-12,3,145.48,EU
9391,1185,767,2025-05-08,3,229.11,US
9392,4982,660,2024-04-17,3,657.4,LATAM
9393,3428,964,2024-09-06,4,1365.61,LATAM
9394,4810,754,2024-04-21,1,1028.96,US
9395,4637,778,2023-11-12,3,1280.9,LATAM
9396,3742,862,2022-12-10,4,951.24,LATAM
9397,4429,4,2023-07-13,5,1008.14,APAC
9398,874,528,2025-05-08,5,1611.56,APAC
9399,4317,84,2023-03-30,1,1111.43,EU
9400,2794,291,2023-12-18,2,185.23,US
9401,3755,69,2024-08-06,3,1849.55,APAC
9402,479,645,2023-06-12,3,1743.92,EU
9403,305,433,2023-09-21,1,222.1,US
9404,3873,827,2024-12-02,5,1149.95,US
9405,4405,997,2023-11-04,2,611.38,APAC
9406,228,603,2023-11-18,4,1829.06,LATAM
9407,1590,376,2025-08-31,5,1738.84,APAC
9408,2455,966,2024-05-30,5,1838.02,LATAM
9409,2228,112,2024-10-17,3,566.3,US
9410,3250,93,2023-06-03,3,49.96,LATAM
9411,4372,485,2024-10-19,5,1610.13,EU
9412,1120,180,2023-09-10,3,1047.63,US
9413,2098,93,2023-12-24,5,49.96,APAC
9414,3364,233,2024-10-03,4,1891.71,LATAM
9415,2823,520,2024-01-25,2,1549.48,US
9416,3287,910,2025-01-10,4,971.03,APAC
9417,2702,695,2025-07-06,1,1496.09,APAC
9418,430,290,2025-01-09,1,500.95,EU
9419,1273,216,2024-03-21,5,515.58,LATAM
9420,153,498,2025-09-08,4,1748.12,LATAM
9421,645,812,2023-02-22,3,456.28,EU
9422,4050,85,2025-01-19,3,218.89,US
9423,1061,171,2022-12-10,4,748.01,APAC
9424,587,269,2025-07-13,5,788.92,APAC
9425,2695,590,2023-12-28,4,1886.0,APAC
9426,4209,564,2025-01-26,3,473.44,APAC
9427,3776,723,2025-09-23,5,1992.56,US
9428,2979,864,2025-09-22,5,1295.27,APAC
9429,3386,934,2025-07-08,3,1924.06,APAC
9430,1936,536,2023-08-31,3,136.32,APAC
9431,172,207,2024-12-31,5,734.15,EU
9432,3142,934,2024-05-21,1,1924.06,LATAM
9433,4199,702,2024-08-05,4,1548.1,EU
9434,729,231,2023-07-23,1,1786.99,APAC
9435,3657,315,2022-11-30,4,1536.91,LATAM
9436,1777,253,2024-03-05,5,1661.29,LATAM
9437,445,300,2025-01-31,5,858.55,US
9438,844,492,2024-01-19,4,1742.16,LATAM
9439,4936,434,2025-07-07,5,147.26,EU
9440,148,718,2024-11-10,3,457.71,LATAM
9441,1515,11,2023-05-06,3,452.12,US
9442,4788,951,2022-12-03,3,351.3,LATAM
9443,499,890,2024-03-04,5,154.17,US
9444,2165,945,2024-07-20,3,1903.0,APAC
9445,1635,856,2024-03-26,5,1967.18,US
9446,2824,520,2023-04-15,1,1549.48,US
9447,1525,368,2023-01-15,2,737.18,US
9448,1446,547,2022-12-29,2,610.26,EU
9449,2827,974,2024-12-08,4,1565.74,LATAM
9450,698,263,2025-02-23,5,1338.24,US
9451,3663,329,2025-08-18,3,804.41,US
9452,726,672,2025-03-19,3,539.13,APAC
9453,3696,667,2025-08-03,4,1237.67,US
9454,1143,699,2025-05-27,2,1042.74,US
9455,3040,460,2024-10-30,1,1498.22,US
9456,4991,350,2025-08-04,5,283.61,EU
9457,3368,248,2023-06-29,4,1910.94,LATAM
9458,4261,868,2024-01-23,2,1791.43,US
9459,3961,716,2024-07-19,2,1551.28,APAC
9460,2727,385,2024-09-17,2,581.82,LATAM
9461,297,943,2023-07-02,2,1445.53,US
9462,4788,900,2024-12-28,1,199.72,APAC
9463,163,996,2025-05-22,3,1086.86,US
9464,2811,483,2024-08-12,4,77.64,EU
9465,2094,829,2025-07-15,1,1098.39,APAC
9466,2439,56,2023-03-21,2,437.9,US
9467,4177,937,2025-04-14,5,880.43,EU
9468,3141,167,2023-04-29,3,1147.67,LATAM
9469,3396,612,2023-10-01,4,972.1,EU
9470,497,304,2025-03-28,3,1423.39,EU
9471,4056,322,2025-02-12,1,179.37,LATAM
9472,4281,599,2025-06-23,2,1207.27,APAC
9473,815,164,2024-09-26,5,1663.59,LATAM
9474,3048,342,2024-01-03,1,538.36,EU
9475,1142,657,2025-07-27,5,1576.14,US
9476,73,634,2024-10-07,5,1125.07,APAC
9477,3429,275,2024-01-23,1,800.16,EU
9478,2376,396,2024-06-08,3,941.94,EU
9479,1748,630,2023-09-15,3,334.61,APAC
9480,3458,508,2024-06-06,1,1977.84,LATAM
9481,204,277,2024-02-02,4,1956.35,EU
9482,4692,449,2025-03-03,4,968.81,EU
9483,2713,132,2025-08-21,4,1709.99,APAC
9484,255,60,2023-02-21,1,1349.23,US
9485,2134,240,2024-11-10,2,1473.51,LATAM
9486,1152,944,2024-06-28,3,178.19,LATAM
9487,2141,43,2025-02-24,3,1847.68,APAC
9488,281,207,2025-08-23,4,734.15,US
9489,1763,693,2025-09-14,5,984.24,LATAM
9490,4759,124,2023-06-03,1,1824.89,EU
9491,4879,656,2025-03-31,4,1478.35,US
9492,2150,329,2023-09-14,4,804.41,EU
9493,1249,492,2024-12-12,4,1742.16,EU
9494,2729,519,2024-11-24,1,860.49,LATAM
9495,4451,731,2025-08-17,2,937.66,LATAM
9496,4828,153,2024-03-24,1,600.63,EU
9497,2556,150,2025-03-12,5,1289.12,APAC
9498,4769,424,2023-11-29,2,387.75,APAC
9499,2713,831,2025-04-07,5,1838.3,EU
9500,4950,522,2023-09-02,5,468.91,EU
9501,4600,236,2025-09-29,3,539.47,EU
9502,477,181,2023-05-27,2,1618.56,US
9503,1704,735,2024-01-16,3,1064.87,EU
9504,4961,881,2024-08-28,5,1132.18,APAC
9505,3915,849,2025-08-02,1,809.02,APAC
9506,4685,12,2022-10-01,5,1809.04,EU
9507,620,580,2023-07-15,4,397.1,APAC
9508,4936,958,2023-11-17,4,744.08,US
9509,1905,150,2022-10-05,2,1289.12,EU
9510,4725,111,2025-07-21,1,425.74,EU
9511,4879,459,2023-11-16,4,1219.51,US
9512,2720,886,2024-11-12,3,1521.32,LATAM
9513,4148,226,2024-03-20,4,400.76,LATAM
9514,891,183,2024-08-12,4,1214.13,LATAM
9515,1506,707,2025-05-23,4,595.02,US
9516,2973,328,2023-09-22,1,396.41,LATAM
9517,2466,82,2023-08-27,5,359.75,LATAM
9518,1106,578,2023-03-22,1,761.06,US
9519,398,729,2023-04-01,1,1494.82,US
9520,1192,772,2025-09-18,3,1066.78,US
9521,1441,985,2024-02-15,5,1490.66,EU
9522,720,628,2023-11-21,2,1786.72,US
9523,1252,709,2025-02-05,4,1619.97,APAC
9524,391,64,2024-11-01,5,1789.74,APAC
9525,3904,7,2023-08-12,3,703.33,LATAM
9526,3835,276,2024-06-25,2,731.73,US
9527,2353,573,2023-04-02,3,682.15,US
9528,4566,942,2023-01-13,5,1076.22,US
9529,104,828,2025-05-18,3,1160.96,LATAM
9530,4658,338,2025-08-16,5,1330.6,EU
9531,4795,331,2024-04-14,4,883.56,APAC
9532,161,499,2025-09-19,2,1161.29,LATAM
9533,2252,239,2023-08-19,2,1047.39,US
9534,4386,182,2024-01-21,4,1685.11,US
9535,2547,314,2025-09-04,2,1999.24,US
9536,2651,554,2023-05-22,4,1326.52,LATAM
9537,2688,634,2024-11-18,5,1125.07,US
9538,2169,511,2024-06-09,5,146.6,US
9539,4616,690,2024-02-22,2,23.37,LATAM
9540,4892,987,2024-07-13,4,1298.65,APAC
9541,385,844,2025-07-31,2,307.64,EU
9542,3962,348,2025-08-24,3,92.03,LATAM
9543,4204,577,2024-03-02,5,1202.83,LATAM
9544,4375,532,2022-11-17,4,481.48,APAC
9545,3962,362,2023-04-14,5,1474.83,LATAM
9546,308,595,2023-10-01,4,847.84,US
9547,2776,308,2022-10-10,3,1757.72,US
9548,3943,916,2024-01-29,4,647.69,LATAM
9549,2514,710,2025-09-10,4,456.24,EU
9550,2757,655,2022-11-26,4,471.97,US
9551,1028,782,2025-06-26,1,409.64,LATAM
9552,2130,688,2024-11-21,2,209.33,EU
9553,1617,704,2022-12-03,1,561.43,EU
9554,4227,975,2025-05-19,1,1419.91,EU
9555,1505,514,2025-02-07,4,59.86,APAC
9556,2336,39,2023-10-25,5,1976.36,LATAM
9557,4222,415,2023-07-02,4,568.37,EU
9558,1812,79,2022-10-11,3,1625.21,US
9559,2212,273,2024-04-11,3,1326.83,APAC
9560,4367,712,2023-01-14,5,750.12,US
9561,655,491,2023-10-16,2,132.0,APAC
9562,3811,13,2023-09-23,3,564.67,LATAM
9563,61,179,2022-10-24,5,1323.03,EU
9564,4290,499,2023-01-08,1,1161.29,EU
9565,1566,600,2023-03-22,4,850.76,EU
9566,3694,811,2023-11-04,4,197.18,APAC
9567,3194,322,2023-12-29,4,179.37,LATAM
9568,4400,608,2023-11-29,1,1272.18,APAC
9569,4654,446,2024-12-20,5,559.69,LATAM
9570,3784,80,2023-09-04,3,255.66,US
9571,808,929,2025-03-31,5,264.77,LATAM
9572,4051,852,2024-06-08,2,972.48,US
9573,2655,656,2023-07-11,3,1478.35,EU
9574,3746,459,2023-06-08,2,1219.51,APAC
9575,673,995,2024-04-20,1,705.74,LATAM
9576,937,731,2024-03-17,1,937.66,APAC
9577,4985,623,2023-08-23,5,658.87,LATAM
9578,3061,808,2023-07-29,3,132.19,EU
9579,2875,58,2023-03-14,3,1288.6,US
9580,375,657,2023-02-14,2,1576.14,LATAM
9581,4983,490,2024-05-26,4,1179.03,US
9582,2762,154,2024-06-02,1,930.65,US
9583,2190,940,2022-10-30,2,982.99,EU
9584,2660,996,2024-07-22,2,1086.86,LATAM
9585,1163,724,2023-04-01,5,1223.5,LATAM
9586,3989,555,2024-09-27,1,13.82,EU
9587,3541,668,2023-10-26,4,952.94,APAC
9588,4693,49,2025-03-21,3,1782.82,EU
9589,3430,364,2023-07-11,5,1082.14,EU
9590,2983,985,2023-11-28,5,1490.66,LATAM
9591,1454,456,2025-05-24,5,1165.85,APAC
9592,4218,359,2024-11-10,5,115.47,EU
9593,980,255,2024-11-12,3,1960.91,LATAM
9594,1256,124,2025-09-01,4,1824.89,EU
9595,1720,978,2024-02-06,2,75.81,US
9596,147,912,2023-05-27,3,1775.08,EU
9597,1035,185,2024-04-15,1,1793.59,LATAM
9598,4347,339,2024-12-21,3,1333.54,US
9599,2469,453,2024-04-17,2,1404.6,APAC
9600,1234,732,2023-11-22,5,1623.62,APAC
9601,4721,583,2024-02-08,3,1890.15,EU
9602,2602,943,2024-12-20,5,1445.53,APAC
9603,625,251,2022-11-15,2,1777.1,LATAM
9604,1692,116,2024-04-10,1,114.79,US
9605,2525,883,2023-09-09,4,806.8,US
9606,4139,251,2025-02-17,5,1777.1,EU
9607,3265,518,2024-12-05,5,154.07,LATAM
9608,1692,738,2023-08-11,2,899.02,LATAM
9609,4530,451,2025-06-28,4,422.98,US
9610,302,929,2024-02-25,5,264.77,EU
9611,1945,944,2023-01-24,3,178.19,APAC
9612,1869,650,2024-03-30,3,1907.22,EU
9613,469,914,2023-12-10,3,1412.96,LATAM
9614,3060,971,2025-08-30,2,1944.34,EU
9615,3117,336,2025-06-06,2,565.22,US
9616,4763,174,2025-08-14,5,1723.03,US
9617,3329,121,2025-09-05,5,137.41,US
9618,2914,619,2024-07-14,2,343.01,APAC
9619,3562,641,2025-05-21,2,426.09,APAC
9620,3255,179,2023-04-02,2,1323.03,US
9621,4944,876,2025-07-24,2,1149.19,APAC
9622,1662,586,2024-11-15,3,1788.42,US
9623,4715,551,2025-07-22,4,1641.03,US
9624,1111,212,2025-03-23,5,701.18,US
9625,3804,127,2025-02-13,5,701.8,EU
9626,862,267,2023-07-23,1,418.07,APAC
9627,735,671,2025-02-04,3,602.11,EU
9628,4575,70,2024-07-13,1,1396.43,EU
9629,3598,345,2024-08-12,5,1906.59,LATAM
9630,4195,214,2025-06-08,1,239.4,EU
9631,4319,459,2024-09-08,5,1219.51,US
9632,3496,452,2024-01-10,1,626.95,US
9633,2770,175,2023-02-15,1,1417.72,LATAM
9634,240,74,2022-12-29,2,1992.5,APAC
9635,3404,274,2022-12-25,4,1634.24,APAC
9636,3326,93,2024-05-27,4,49.96,LATAM
9637,2276,498,2023-11-05,5,1748.12,LATAM
9638,258,197,2025-04-29,5,989.0,LATAM
9639,4307,829,2024-11-22,1,1098.39,LATAM
9640,2140,197,2023-02-25,2,989.0,EU
9641,480,193,2025-07-29,5,1609.53,EU
9642,4541,253,2023-01-23,2,1661.29,APAC
9643,1079,915,2024-07-04,5,536.01,APAC
9644,3785,936,2024-03-12,3,1249.66,APAC
9645,4344,347,2024-02-12,5,150.7,US
9646,395,539,2024-05-15,5,1527.45,US
9647,4907,423,2025-05-04,3,1401.4,LATAM
9648,2366,36,2025-04-27,3,1432.98,APAC
9649,863,905,2023-08-01,3,1944.96,LATAM
9650,3902,538,2024-01-01,5,502.79,US
9651,1344,522,2025-05-30,5,468.91,APAC
9652,4979,188,2024-12-08,5,885.17,LATAM
9653,3352,139,2024-12-21,4,1312.61,LATAM
9654,1750,345,2023-02-21,5,1906.59,EU
9655,3135,16,2024-08-08,5,95.16,LATAM
9656,3797,480,2025-09-11,2,800.67,US
9657,3509,505,2022-11-03,1,530.61,APAC
9658,3170,653,2023-04-19,2,816.51,EU
9659,2532,330,2023-04-11,5,378.78,LATAM
9660,1913,81,2025-03-12,3,973.18,EU
9661,2751,976,2023-04-12,1,486.12,LATAM
9662,4906,61,2024-02-12,1,664.98,APAC
9663,1873,672,2022-10-18,2,539.13,US
9664,2503,760,2023-03-13,2,1609.21,US
9665,4665,214,2023-06-17,5,239.4,EU
9666,4819,794,2023-11-15,5,886.88,APAC
9667,85,413,2023-07-01,5,384.07,US
9668,3454,580,2024-03-18,5,397.1,LATAM
9669,25,841,2025-06-27,3,613.47,US
9670,1513,942,2025-03-28,3,1076.22,LATAM
9671,4195,483,2024-12-22,3,77.64,APAC
9672,1016,878,2024-06-09,2,736.0,LATAM
9673,4878,500,2023-07-17,4,317.35,LATAM
9674,4036,388,2023-02-02,1,666.27,APAC
9675,4555,952,2023-01-16,4,812.54,APAC
9676,1214,140,2023-08-08,3,42.37,LATAM
9677,2409,314,2023-01-10,3,1999.24,EU
9678,3743,672,2023-06-17,5,539.13,US
9679,2008,822,2023-07-10,1,452.43,US
9680,4186,451,2023-12-10,1,422.98,APAC
9681,3444,284,2024-10-14,1,1044.39,LATAM
9682,2513,907,2023-07-19,2,1431.27,LATAM
9683,4921,604,2023-10-16,5,1527.43,LATAM
9684,1600,929,2024-06-25,1,264.77,EU
9685,4208,635,2023-10-29,4,584.84,US
9686,3517,868,2024-05-28,1,1791.43,US
9687,3609,92,2024-04-25,5,53.68,US
9688,1059,164,2023-05-31,5,1663.59,APAC
9689,2988,965,2023-04-10,3,956.88,US
9690,1821,342,2023-08-10,4,538.36,US
9691,2403,950,2024-10-03,4,1281.83,US
9692,3486,408,2025-01-31,5,1999.34,EU
9693,323,597,2025-05-04,3,1333.24,US
9694,1687,8,2023-09-22,2,1071.61,US
9695,4630,264,2024-03-04,3,1318.78,LATAM
9696,2777,950,2023-05-18,2,1281.83,EU
9697,4224,779,2025-04-15,5,1943.8,LATAM
9698,4450,292,2023-03-06,2,1918.35,APAC
9699,209,895,2024-07-13,2,1434.56,LATAM
9700,3472,394,2025-06-19,4,859.08,APAC
9701,1525,810,2024-10-02,3,1305.89,APAC
9702,4096,525,2025-07-07,1,1638.53,US
9703,3371,736,2024-09-03,4,1526.97,LATAM
9704,3118,815,2023-09-10,4,583.94,US
9705,3968,957,2024-07-27,2,319.47,APAC
9706,3191,650,2023-10-24,1,1907.22,US
9707,2449,681,2023-01-25,4,703.74,APAC
9708,1639,68,2024-01-09,4,557.1,US
9709,2356,977,2024-04-08,4,1981.31,EU
9710,2307,690,2024-11-15,1,23.37,US
9711,3830,194,2023-02-17,1,1760.68,US
9712,2890,688,2024-08-30,4,209.33,EU
9713,4357,871,2024-03-16,2,1784.98,APAC
9714,373,788,2025-05-18,3,1421.17,EU
9715,1826,323,2025-07-27,1,1489.01,APAC
9716,749,536,2023-09-24,2,136.32,EU
9717,4627,713,2023-07-21,5,1988.02,EU
9718,3659,457,2023-08-23,5,980.38,EU
9719,1958,827,2023-11-20,5,1149.95,LATAM
9720,55,845,2025-09-27,1,855.29,US
9721,2274,860,2025-07-09,4,754.26,LATAM
9722,112,361,2023-03-08,3,54.0,APAC
9723,4902,926,2023-09-12,2,1366.22,US
9724,1661,433,2025-01-09,5,222.1,APAC
9725,2392,500,2025-09-06,2,317.35,LATAM
9726,630,862,2025-09-03,5,951.24,LATAM
9727,3075,310,2025-02-04,1,973.33,APAC
9728,682,286,2025-07-05,2,1263.76,LATAM
9729,1445,831,2024-07-10,3,1838.3,LATAM
9730,4923,560,2024-01-10,4,758.93,LATAM
9731,4098,839,2025-02-27,5,1199.42,APAC
9732,4565,206,2025-02-12,3,759.34,US
9733,3647,819,2023-05-16,3,319.1,US
9734,1600,486,2023-03-02,5,217.01,EU
9735,4784,727,2023-11-10,4,431.78,LATAM
9736,1464,654,2025-02-23,1,399.04,EU
9737,1969,448,2024-07-09,1,1739.51,LATAM
9738,4714,702,2024-01-05,1,1548.1,APAC
9739,1740,350,2024-07-09,3,283.61,US
9740,2578,150,2023-01-07,2,1289.12,APAC
9741,2728,983,2025-09-11,4,1128.56,APAC
9742,2461,201,2024-08-12,3,1807.31,APAC
9743,4650,796,2025-06-24,4,1113.48,LATAM
9744,565,312,2023-06-08,4,970.86,EU
9745,2165,993,2024-03-07,5,1213.26,EU
9746,1170,738,2023-01-15,4,899.02,EU
9747,476,818,2024-07-13,3,1415.23,EU
9748,2070,64,2025-07-09,5,1789.74,US
9749,3430,895,2022-11-29,1,1434.56,LATAM
9750,921,126,2023-05-25,5,1224.28,US
9751,346,71,2023-01-17,5,1372.54,US
9752,1333,780,2023-05-14,2,389.08,APAC
9753,4955,168,2022-11-09,2,760.41,APAC
9754,4805,917,2025-06-25,4,957.15,LATAM
9755,4375,240,2024-05-26,5,1473.51,US
9756,1701,231,2023-06-03,4,1786.99,LATAM
9757,1545,614,2023-07-11,1,1523.31,APAC
9758,4169,959,2022-10-13,4,278.56,APAC
9759,3115,244,2024-09-03,1,440.67,LATAM
9760,2052,247,2024-05-11,3,1740.5,APAC
9761,2486,658,2023-08-25,3,1980.14,APAC
9762,3225,969,2022-12-31,5,1990.48,APAC
9763,2183,56,2025-09-08,4,437.9,APAC
9764,899,561,2024-07-08,5,1588.21,LATAM
9765,2116,305,2025-03-06,5,511.08,APAC
9766,2114,291,2023-07-18,2,185.23,LATAM
9767,3709,834,2024-07-01,3,770.15,EU
9768,3419,390,2023-02-08,1,899.94,APAC
9769,4699,864,2023-09-26,5,1295.27,US
9770,2600,610,2022-10-24,1,664.93,APAC
9771,2345,294,2023-05-20,5,339.69,EU
9772,4623,937,2025-03-07,2,880.43,EU
